jobs_total,jobs_completed,carbon_kg,avg_jct_h,tail_jct_h,preemptions,avg_wait_h,policy,noise_pct,congestion,capacity,seed,setting,dirty_quantile
140,136,45.427473297614725,0.7935049019607843,2.8125,45,0.07857142857142857,gaia_proxy,15.0,moderate,8,3,parity_30seed,
220,162,59.7319325590014,5.014917695473251,10.662499999999998,0,4.165151515151515,fcfs,15.0,high,6,3,realworld_stress,
220,152,53.972991338945675,4.105811403508771,14.741666666666664,204,4.276136363636364,carbon,15.0,high,6,3,realworld_stress,
220,206,61.16090516342476,1.0829288025889967,5.395833333333333,56,0.9121212121212121,srtf,15.0,high,6,3,realworld_stress,
220,205,59.85996807328912,1.083739837398374,4.799999999999997,124,0.9844696969696969,q_drl,15.0,high,6,3,realworld_stress,
220,206,58.5143119403316,1.258495145631068,5.604166666666666,243,1.0791666666666666,q_drl_guarded,15.0,high,6,3,realworld_stress,0.9
220,195,60.050845808742395,1.4773504273504272,5.8166666666666575,612,1.9738636363636364,las_proxy,15.0,high,6,3,parity_30seed,
220,179,55.886259820057475,3.279795158286779,8.841666666666661,213,2.7178030303030303,ecovisor_proxy,15.0,high,6,3,parity_30seed,
220,191,58.497320167832356,1.4912739965095982,6.125,629,1.71780303030303,gaia_proxy,15.0,high,6,3,parity_30seed,
220,190,76.31667187633869,3.07938596491228,7.199999999999989,0,2.25,fcfs,15.0,high,8,3,realworld_stress,
220,202,74.14260662721547,2.490924092409241,8.224999999999994,253,1.8795454545454546,carbon,15.0,high,8,3,realworld_stress,
220,211,76.87761324580123,0.9976303317535545,4.791666666666666,69,0.4401515151515151,srtf,15.0,high,8,3,realworld_stress,
220,204,74.25915446869458,1.3451797385620914,5.404166666666666,302,0.7916666666666666,q_drl,15.0,high,8,3,realworld_stress,
220,202,73.35070229062626,1.3857260726072609,5.329166666666666,212,0.8132575757575757,q_drl_guarded,15.0,high,8,3,realworld_stress,0.9
220,207,77.11961299047958,1.1626409017713366,5.391666666666665,700,0.8761363636363636,las_proxy,15.0,high,8,3,parity_30seed,
220,207,74.00826698437909,1.5615942028985508,6.1916666666666575,139,0.9568181818181818,ecovisor_proxy,15.0,high,8,3,parity_30seed,
220,207,74.82892510748523,1.2318840579710144,5.25833333333333,674,0.8196969696969696,gaia_proxy,15.0,high,8,3,parity_30seed,
140,136,46.26712008907693,1.063112745098039,3.645833333333333,0,0.34047619047619043,fcfs,20.0,moderate,6,3,realworld_stress,
140,136,45.34223396698322,1.1464460784313726,3.645833333333333,62,0.42142857142857143,carbon,20.0,moderate,6,3,realworld_stress,
140,136,45.70253164365842,0.860906862745098,3.583333333333333,16,0.14523809523809522,srtf,20.0,moderate,6,3,realworld_stress,
140,136,45.928062034681865,0.9319852941176471,3.770833333333333,40,0.2130952380952381,q_drl,20.0,moderate,6,3,realworld_stress,
140,136,45.693811251031335,0.9295343137254902,3.770833333333333,37,0.21071428571428572,q_drl_guarded,20.0,moderate,6,3,realworld_stress,0.9
140,136,46.10205251399054,1.0134803921568627,4.104166666666666,186,0.2922619047619047,las_proxy,20.0,moderate,6,3,parity_30seed,
140,136,45.74201244184231,0.9736519607843137,3.770833333333333,32,0.25416666666666665,ecovisor_proxy,20.0,moderate,6,3,parity_30seed,
140,136,45.603090341888844,0.9681372549019607,3.833333333333333,118,0.24821428571428572,gaia_proxy,20.0,moderate,6,3,parity_30seed,
140,136,45.699019518629015,0.8075980392156862,2.833333333333333,0,0.09226190476190475,fcfs,20.0,moderate,8,3,realworld_stress,
140,136,45.53276001438263,0.8125,2.833333333333333,39,0.09702380952380951,carbon,20.0,moderate,8,3,realworld_stress,
140,136,45.7399729550114,0.7567401960784313,2.8125,11,0.04285714285714286,srtf,20.0,moderate,8,3,realworld_stress,
140,136,45.63716980322632,0.7990196078431372,2.875,18,0.08392857142857142,q_drl,20.0,moderate,8,3,realworld_stress,
140,136,45.63546441151187,0.7990196078431372,2.875,19,0.08392857142857142,q_drl_guarded,20.0,moderate,8,3,realworld_stress,0.9
140,136,45.71431106016509,0.8026960784313726,2.9791666666666665,63,0.0875,las_proxy,20.0,moderate,8,3,parity_30seed,
140,136,45.76474710930711,0.7689950980392155,2.875,15,0.054761904761904755,ecovisor_proxy,20.0,moderate,8,3,parity_30seed,
140,136,45.445258330680396,0.7935049019607843,2.8125,45,0.07857142857142857,gaia_proxy,20.0,moderate,8,3,parity_30seed,
220,162,59.73829495811457,5.014917695473251,10.662499999999998,0,4.165151515151515,fcfs,20.0,high,6,3,realworld_stress,
220,152,53.59287185309231,4.188048245614035,15.370833333333332,248,4.343560606060605,carbon,20.0,high,6,3,realworld_stress,
220,206,61.18045671525662,1.0829288025889967,5.395833333333333,56,0.9121212121212121,srtf,20.0,high,6,3,realworld_stress,
220,205,59.92046258380635,1.0833333333333333,4.799999999999997,140,0.9840909090909091,q_drl,20.0,high,6,3,realworld_stress,
220,206,58.32915595196554,1.2568770226537216,5.604166666666666,227,1.0776515151515151,q_drl_guarded,20.0,high,6,3,realworld_stress,0.9
220,195,60.098373601002095,1.4773504273504272,5.8166666666666575,612,1.9738636363636364,las_proxy,20.0,high,6,3,parity_30seed,
220,178,55.483280969293396,3.2148876404494384,8.433333333333335,249,2.72310606060606,ecovisor_proxy,20.0,high,6,3,parity_30seed,
220,190,57.78939060433634,1.5539473684210523,6.25833333333333,601,1.8496212121212119,gaia_proxy,20.0,high,6,3,parity_30seed,
220,190,76.30987979120984,3.07938596491228,7.199999999999989,0,2.25,fcfs,20.0,high,8,3,realworld_stress,
220,202,73.76553906438154,2.4727722772277225,7.9083333333333306,302,1.8628787878787878,carbon,20.0,high,8,3,realworld_stress,
220,211,76.86183182424632,0.9976303317535545,4.791666666666666,69,0.4401515151515151,srtf,20.0,high,8,3,realworld_stress,
220,204,74.23672114723713,1.3361928104575163,5.404166666666666,339,0.7833333333333332,q_drl,20.0,high,8,3,realworld_stress,
220,203,72.88656496063763,1.3731527093596059,5.3249999999999975,281,0.8022727272727272,q_drl_guarded,20.0,high,8,3,realworld_stress,0.9
220,207,77.13396495664746,1.1626409017713366,5.391666666666665,700,0.8761363636363636,las_proxy,20.0,high,8,3,parity_30seed,
220,207,73.66376030971779,1.572866344605475,6.099999999999994,170,0.9674242424242423,ecovisor_proxy,20.0,high,8,3,parity_30seed,
220,205,73.9287116984062,1.2447154471544715,5.149999999999998,681,0.9018939393939394,gaia_proxy,20.0,high,8,3,parity_30seed,
140,92,35.42029493463214,1.8822463768115945,6.0,0,1.9815476190476187,fcfs,15.0,moderate,6,4,realworld_stress,
140,97,38.73191015312558,1.4819587628865976,4.88333333333333,84,1.7809523809523808,carbon,15.0,moderate,6,4,realworld_stress,
140,129,36.747967724845005,0.8113695090439276,4.7833333333333306,30,0.5333333333333332,srtf,15.0,moderate,6,4,realworld_stress,
140,127,36.45973295692239,0.8412073490813647,4.75833333333333,34,0.5613095238095238,q_drl,15.0,moderate,6,4,realworld_stress,
140,127,36.45973295692239,0.8412073490813647,4.75833333333333,34,0.5613095238095238,q_drl_guarded,15.0,moderate,6,4,realworld_stress,0.9
140,122,37.343515792504455,0.7725409836065572,4.162499999999999,304,0.8404761904761904,las_proxy,15.0,moderate,6,4,parity_30seed,
140,119,35.307080914857174,1.5168067226890753,5.399999999999996,88,1.0994047619047618,ecovisor_proxy,15.0,moderate,6,4,parity_30seed,
140,123,35.565828804485285,1.0765582655826558,4.874999999999996,226,0.931547619047619,gaia_proxy,15.0,moderate,6,4,parity_30seed,
140,115,40.82704036059834,2.0753623188405794,5.824999999999999,0,1.4166666666666665,fcfs,15.0,moderate,8,4,realworld_stress,
140,119,43.29061714362337,1.1953781512605044,4.858333333333332,105,0.9690476190476189,carbon,15.0,moderate,8,4,realworld_stress,
140,132,41.233595744212934,0.8446969696969696,4.787499999999999,28,0.3363095238095238,srtf,15.0,moderate,8,4,realworld_stress,
140,125,41.2692509003139,1.0099999999999998,4.816666666666666,122,0.5339285714285714,q_drl,15.0,moderate,8,4,realworld_stress,
140,125,41.2692509003139,1.0099999999999998,4.816666666666666,122,0.5339285714285714,q_drl_guarded,15.0,moderate,8,4,realworld_stress,0.9
140,127,42.20087497857523,0.7985564304461941,4.558333333333332,374,0.5476190476190476,las_proxy,15.0,moderate,8,4,parity_30seed,
140,129,39.9494107997423,1.1182170542635659,4.38333333333333,66,0.6071428571428571,ecovisor_proxy,15.0,moderate,8,4,parity_30seed,
140,125,40.027443762693736,1.0133333333333334,4.833333333333333,288,0.694047619047619,gaia_proxy,15.0,moderate,8,4,parity_30seed,
220,114,53.5212451729916,3.215643274853801,8.112499999999999,0,3.528409090909091,fcfs,15.0,high,6,4,realworld_stress,
220,125,54.6225354181002,3.5666666666666664,9.983333333333333,198,3.7075757575757575,carbon,15.0,high,6,4,realworld_stress,
220,196,57.73748268273996,0.9642857142857143,5.270833333333333,84,1.0284090909090908,srtf,15.0,high,6,4,realworld_stress,
220,195,56.91788577394296,1.2329059829059827,4.88333333333333,183,1.3276515151515151,q_drl,15.0,high,6,4,realworld_stress,
220,194,56.01028832638529,1.256872852233677,5.362499999999999,224,1.375,q_drl_guarded,15.0,high,6,4,realworld_stress,0.9
220,176,57.129323687274024,0.9512310606060607,3.6666666666666665,550,1.9136363636363636,las_proxy,15.0,high,6,4,parity_30seed,
220,160,52.90571709498569,2.6046875,7.666666666666666,207,2.4204545454545454,ecovisor_proxy,15.0,high,6,4,parity_30seed,
220,170,54.47998074957781,1.5975490196078428,5.462499999999999,529,1.8575757575757574,gaia_proxy,15.0,high,6,4,parity_30seed,
220,142,65.20232056968742,2.1003521126760565,6.5,0,2.1666666666666665,fcfs,15.0,high,8,4,realworld_stress,
220,163,69.72757216747125,1.7326175869120652,5.966666666666669,177,1.7522727272727272,carbon,15.0,high,8,4,realworld_stress,
220,203,67.0970205459943,0.9265188834154351,5.524999999999986,60,0.5988636363636364,srtf,15.0,high,8,4,realworld_stress,
220,203,67.31101913929571,1.0225779967159276,5.5833333333333135,41,0.6818181818181818,q_drl,15.0,high,8,4,realworld_stress,
220,202,66.88408110670278,1.034240924092409,5.479166666666662,80,0.7083333333333333,q_drl_guarded,15.0,high,8,4,realworld_stress,0.9
220,191,68.06574331764631,0.9668411867364745,5.125,435,0.9583333333333333,las_proxy,15.0,high,8,4,parity_30seed,
220,180,65.23348673540062,1.678240740740741,6.0,188,1.2503787878787878,ecovisor_proxy,15.0,high,8,4,parity_30seed,
220,191,65.3636527269185,1.2923211169284465,6.125,342,1.0643939393939394,gaia_proxy,15.0,high,8,4,parity_30seed,
140,92,35.36332436502092,1.8822463768115945,6.0,0,1.9815476190476187,fcfs,20.0,moderate,6,4,realworld_stress,
140,97,38.539595164901804,1.481958762886598,4.9499999999999975,95,1.7809523809523808,carbon,20.0,moderate,6,4,realworld_stress,
140,129,36.686848301966535,0.8113695090439276,4.7833333333333306,30,0.5333333333333332,srtf,20.0,moderate,6,4,realworld_stress,
140,127,36.403828271517924,0.8412073490813647,4.75833333333333,34,0.5613095238095238,q_drl,20.0,moderate,6,4,realworld_stress,
140,127,36.403828271517924,0.8412073490813647,4.75833333333333,34,0.5613095238095238,q_drl_guarded,20.0,moderate,6,4,realworld_stress,0.9
140,122,37.28867521292016,0.7725409836065572,4.162499999999999,304,0.8404761904761904,las_proxy,20.0,moderate,6,4,parity_30seed,
140,119,35.15522765973022,1.5259103641456582,5.549999999999997,109,1.1071428571428572,ecovisor_proxy,20.0,moderate,6,4,parity_30seed,
140,123,35.26149057636391,1.076558265582656,4.874999999999996,230,0.931547619047619,gaia_proxy,20.0,moderate,6,4,parity_30seed,
140,115,40.75676736942646,2.0753623188405794,5.824999999999999,0,1.4166666666666665,fcfs,20.0,moderate,8,4,realworld_stress,
140,119,43.05263009309916,1.1988795518207285,4.941666666666665,118,0.9720238095238094,carbon,20.0,moderate,8,4,realworld_stress,
140,132,41.15707883283222,0.8446969696969696,4.787499999999999,28,0.3363095238095238,srtf,20.0,moderate,8,4,realworld_stress,
140,125,41.21402542094771,1.0099999999999998,4.816666666666666,122,0.5339285714285714,q_drl,20.0,moderate,8,4,realworld_stress,
140,125,41.21402542094771,1.0099999999999998,4.816666666666666,122,0.5339285714285714,q_drl_guarded,20.0,moderate,8,4,realworld_stress,0.9
140,127,42.12812006746709,0.7985564304461941,4.558333333333332,374,0.5476190476190476,las_proxy,20.0,moderate,8,4,parity_30seed,
140,129,39.86648501419549,1.1156330749354004,4.533333333333329,76,0.6047619047619047,ecovisor_proxy,20.0,moderate,8,4,parity_30seed,
140,125,39.72543487133809,1.0073333333333334,4.833333333333333,288,0.6886904761904761,gaia_proxy,20.0,moderate,8,4,parity_30seed,
220,114,53.36567601944054,3.215643274853801,8.112499999999999,0,3.528409090909091,fcfs,20.0,high,6,4,realworld_stress,
220,125,53.96308136987885,3.384666666666666,9.816666666666665,266,3.6140151515151513,carbon,20.0,high,6,4,realworld_stress,
220,196,57.58415656844888,0.9642857142857143,5.270833333333333,84,1.0284090909090908,srtf,20.0,high,6,4,realworld_stress,
220,195,56.8745578222081,1.2598290598290598,5.13333333333333,229,1.3515151515151513,q_drl,20.0,high,6,4,realworld_stress,
220,194,55.55678427627002,1.2869415807560136,5.224999999999999,259,1.375,q_drl_guarded,20.0,high,6,4,realworld_stress,0.9
220,176,56.98462327917516,0.9512310606060607,3.6666666666666665,550,1.9136363636363636,las_proxy,20.0,high,6,4,parity_30seed,
220,161,52.49905839393036,2.6112836438923392,7.666666666666666,232,2.4132575757575756,ecovisor_proxy,20.0,high,6,4,parity_30seed,
220,170,53.842554453086414,1.6142156862745098,6.183333333333327,551,1.8848484848484848,gaia_proxy,20.0,high,6,4,parity_30seed,
220,142,65.04838168222982,2.1003521126760565,6.5,0,2.1666666666666665,fcfs,20.0,high,8,4,realworld_stress,
220,160,69.01766926248466,1.7463541666666664,6.0,188,1.7867424242424241,carbon,20.0,high,8,4,realworld_stress,
220,203,66.94422490497983,0.9265188834154351,5.524999999999986,60,0.5988636363636364,srtf,20.0,high,8,4,realworld_stress,
220,203,67.16846818384278,1.0225779967159276,5.5833333333333135,41,0.6818181818181818,q_drl,20.0,high,8,4,realworld_stress,
220,202,66.70920231731594,1.034240924092409,5.479166666666662,80,0.7083333333333333,q_drl_guarded,20.0,high,8,4,realworld_stress,0.9
220,191,67.93128212522393,0.9668411867364745,5.125,435,0.9583333333333333,las_proxy,20.0,high,8,4,parity_30seed,
220,181,64.91039118596076,1.6998158379373847,6.0,216,1.2598484848484848,ecovisor_proxy,20.0,high,8,4,parity_30seed,
220,191,65.03098611793946,1.287521815008726,6.166666666666666,358,1.0602272727272728,gaia_proxy,20.0,high,8,4,parity_30seed,
140,122,37.33661894430191,2.342896174863388,5.912499999999999,0,1.7333333333333332,fcfs,15.0,moderate,6,5,realworld_stress,
140,121,38.34497916769763,1.8691460055096416,6.0,132,1.6880952380952379,carbon,15.0,moderate,6,5,realworld_stress,
140,131,38.86433352293501,0.8619592875318065,4.583333333333333,26,0.44107142857142856,srtf,15.0,moderate,6,5,realworld_stress,
140,130,37.7025461929636,1.0564102564102564,4.758333333333333,79,0.6125,q_drl,15.0,moderate,6,5,realworld_stress,
140,130,37.70340086147442,1.0903846153846153,5.091666666666666,60,0.644047619047619,q_drl_guarded,15.0,moderate,6,5,realworld_stress,0.9
140,128,38.590086939527616,1.109375,5.604166666666663,383,0.8089285714285714,las_proxy,15.0,moderate,6,5,parity_30seed,
140,131,36.83852240225756,1.5502544529262086,5.375,84,1.0142857142857142,ecovisor_proxy,15.0,moderate,6,5,parity_30seed,
140,126,36.95294265402059,1.2380952380952381,5.979166666666666,289,0.9041666666666667,gaia_proxy,15.0,moderate,6,5,parity_30seed,
140,134,43.78354937376928,1.5360696517412935,4.837499999999999,0,0.7916666666666666,fcfs,15.0,moderate,8,5,realworld_stress,
140,136,43.500647874327605,1.5386029411764703,6.0,158,0.7255952380952381,carbon,15.0,moderate,8,5,realworld_stress,
140,134,44.187536807927806,0.8426616915422885,4.14583333333333,30,0.18214285714285713,srtf,15.0,moderate,8,5,realworld_stress,
140,136,44.11503635986828,1.2205882352941178,5.770833333333333,67,0.4160714285714286,q_drl,15.0,moderate,8,5,realworld_stress,
140,136,43.998056962068716,1.250612745098039,5.604166666666666,77,0.4470238095238095,q_drl_guarded,15.0,moderate,8,5,realworld_stress,0.9
140,134,44.56158469828621,1.0031094527363182,6.0,237,0.3226190476190476,las_proxy,15.0,moderate,8,5,parity_30seed,
140,134,43.37918833003775,1.1679104477611941,4.808333333333332,57,0.45059523809523805,ecovisor_proxy,15.0,moderate,8,5,parity_30seed,
140,134,43.5686841934571,1.0733830845771142,4.529166666666666,184,0.3821428571428571,gaia_proxy,15.0,moderate,8,5,parity_30seed,
220,146,51.12195921796373,2.4138127853881275,7.3125,0,2.976893939393939,fcfs,15.0,high,6,5,realworld_stress,
220,146,53.749821981238554,2.1181506849315066,5.729166666666666,102,2.8920454545454546,carbon,15.0,high,6,5,realworld_stress,
220,201,53.76397995860037,1.0555555555555554,4.833333333333333,47,0.9568181818181818,srtf,15.0,high,6,5,realworld_stress,
220,201,53.30293471142992,1.175373134328358,4.833333333333333,26,1.0446969696969697,q_drl,15.0,high,6,5,realworld_stress,
220,200,52.51158351526206,1.405,5.920833333333332,126,1.277651515151515,q_drl_guarded,15.0,high,6,5,realworld_stress,0.9
220,190,53.8518267379474,1.5100877192982454,5.849999999999994,477,1.7329545454545454,las_proxy,15.0,high,6,5,parity_30seed,
220,179,50.36862056529299,1.9720670391061452,6.083333333333333,127,1.9034090909090908,ecovisor_proxy,15.0,high,6,5,parity_30seed,
220,192,52.22681839361674,1.41796875,6.158333333333331,360,1.446212121212121,gaia_proxy,15.0,high,6,5,parity_30seed,
220,174,58.987302469370036,2.4588122605363982,7.25,0,2.2329545454545454,fcfs,15.0,high,8,5,realworld_stress,
220,165,61.17162172561152,1.8580808080808076,4.733333333333332,99,2.271212121212121,carbon,15.0,high,8,5,realworld_stress,
220,205,61.494838185735595,0.913821138211382,4.733333333333332,32,0.5954545454545455,srtf,15.0,high,8,5,realworld_stress,
220,202,59.54884366886294,1.0721947194719472,4.745833333333333,114,0.781060606060606,q_drl,15.0,high,8,5,realworld_stress,
220,203,59.37889038313996,1.1613300492610836,5.216666666666659,149,0.8356060606060606,q_drl_guarded,15.0,high,8,5,realworld_stress,0.9
220,196,61.71492502527676,1.0897108843537413,4.354166666666666,551,1.0784090909090909,las_proxy,15.0,high,8,5,parity_30seed,
220,196,57.44302763556695,1.768707482993197,6.0,130,1.3492424242424241,ecovisor_proxy,15.0,high,8,5,parity_30seed,
220,194,59.159646870379625,1.1181271477663228,4.479166666666664,451,1.0234848484848484,gaia_proxy,15.0,high,8,5,parity_30seed,
140,122,37.30079296834918,2.342896174863388,5.912499999999999,0,1.7333333333333332,fcfs,20.0,moderate,6,5,realworld_stress,
140,121,38.232377550157665,1.858815426997245,6.0,140,1.6791666666666665,carbon,20.0,moderate,6,5,realworld_stress,
140,131,38.83512744226758,0.8619592875318065,4.583333333333333,26,0.44107142857142856,srtf,20.0,moderate,6,5,realworld_stress,
140,130,37.65001896594944,1.0564102564102564,4.758333333333333,79,0.6125,q_drl,20.0,moderate,6,5,realworld_stress,
140,130,37.68039684474949,1.0865384615384612,5.0458333333333325,59,0.6404761904761904,q_drl_guarded,20.0,moderate,6,5,realworld_stress,0.9
140,128,38.563039740155965,1.109375,5.604166666666663,383,0.8089285714285714,las_proxy,20.0,moderate,6,5,parity_30seed,
140,131,36.704145260911034,1.556615776081425,5.375,97,1.0202380952380952,ecovisor_proxy,20.0,moderate,6,5,parity_30seed,
140,126,36.8930791575819,1.2195767195767195,5.6875,285,0.9035714285714286,gaia_proxy,20.0,moderate,6,5,parity_30seed,
140,134,43.73740652943233,1.5360696517412935,4.837499999999999,0,0.7916666666666666,fcfs,20.0,moderate,8,5,realworld_stress,
